run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
levelA_M0_fixedparam,0,0,211,9,0,2487,1.0000000000,0.0036057692,0.0071856287,0.9000000000,0.0036057692,0.0071827614,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00211.png
levelA_M0_fixedparam,0,0,212,69,0,3270,1.0000000000,0.0206648697,0.0404929577,0.9857142857,0.0206648697,0.0404810795,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00212.png
levelA_M0_fixedparam,0,0,213,0,0,1015,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0009842520,0.0019646365,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00213.png
levelA_M0_fixedparam,0,0,214,40,0,3332,1.0000000000,0.0118623962,0.0234466589,0.9756097561,0.0118623962,0.0234397890,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00214.png
levelA_M0_fixedparam,0,0,215,0,0,785,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0012722646,0.0025380711,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00215.png
levelA_M0_fixedparam,0,0,216,12,0,4773,1.0000000000,0.0025078370,0.0050031270,0.9230769231,0.0025078370,0.0050020842,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00216.png
levelA_M0_fixedparam,0,0,217,3,0,1861,1.0000000000,0.0016094421,0.0032137118,0.7500000000,0.0016094421,0.0032119914,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00217.png
levelA_M0_fixedparam,0,0,218,0,0,2594,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0003853565,0.0007701194,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00218.png
levelA_M0_fixedparam,0,0,219,21,0,3434,1.0000000000,0.0060781476,0.0120828539,0.9545454545,0.0060781476,0.0120793788,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00219.png
levelA_M0_fixedparam,0,0,220,20,0,1373,1.0000000000,0.0143575018,0.0283085633,0.9523809524,0.0143575018,0.0282885431,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00220.png
levelA_M0_fixedparam,0,0,221,185,0,7070,1.0000000000,0.0254996554,0.0497311828,0.9946236559,0.0254996554,0.0497244994,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00221.png
levelA_M0_fixedparam,0,0,222,6,0,3368,1.0000000000,0.0017783047,0.0035502959,0.8571428571,0.0017783047,0.0035492458,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00222.png
levelA_M0_fixedparam,0,0,223,4,0,1047,1.0000000000,0.0038058991,0.0075829384,0.8000000000,0.0038058991,0.0075757576,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00223.png
levelA_M0_fixedparam,0,0,224,46,0,4985,1.0000000000,0.0091433115,0.0181209376,0.9787234043,0.0091433115,0.0181173690,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00224.png
levelA_M0_fixedparam,0,0,225,3,0,4108,1.0000000000,0.0007297495,0.0014584346,0.7500000000,0.0007297495,0.0014580802,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00225.png
levelA_M0_fixedparam,0,0,226,5,0,684,1.0000000000,0.0072568940,0.0144092219,0.8333333333,0.0072568940,0.0143884892,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00226.png
levelA_M0_fixedparam,0,0,227,40,0,3862,1.0000000000,0.0102511533,0.0202942669,0.9756097561,0.0102511533,0.0202891200,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00227.png
levelA_M0_fixedparam,0,0,228,0,0,3958,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002525890,0.0005049230,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00228.png
levelA_M0_fixedparam,0,0,229,5,0,4978,1.0000000000,0.0010034116,0.0020048115,0.8333333333,0.0010034116,0.0020044097,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00229.png
levelA_M0_fixedparam,0,0,230,2,0,3674,1.0000000000,0.0005440696,0.0010875476,0.6666666667,0.0005440696,0.0010872520,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00230.png
levelA_M0_fixedparam,0,0,231,1,0,4169,1.0000000000,0.0002398082,0.0004795013,0.5000000000,0.0002398082,0.0004793864,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00231.png
levelA_M0_fixedparam,0,0,232,0,0,1363,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0007331378,0.0014641288,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00232.png
levelA_M0_fixedparam,0,0,233,2,0,2604,1.0000000000,0.0007674597,0.0015337423,0.6666666667,0.0007674597,0.0015331545,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00233.png
levelA_M0_fixedparam,0,0,234,81,0,3398,1.0000000000,0.0232825525,0.0455056180,0.9878048780,0.0232825525,0.0454928391,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00234.png
levelA_M0_fixedparam,0,0,235,0,0,2844,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0003514938,0.0007024939,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00235.png
levelA_M0_fixedparam,0,0,236,226,0,9848,1.0000000000,0.0224339885,0.0438834951,0.9955947137,0.0224339885,0.0438792350,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00236.png
levelA_M0_fixedparam,0,0,237,15,0,4267,1.0000000000,0.0035030360,0.0069816151,0.9375000000,0.0035030360,0.0069799907,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00237.png
levelA_M0_fixedparam,0,0,238,27,0,2764,1.0000000000,0.0096739520,0.0191625266,0.9642857143,0.0096739520,0.0191557290,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00238.png
levelA_M0_fixedparam,0,0,239,36,0,2752,1.0000000000,0.0129124821,0.0254957507,0.9729729730,0.0129124821,0.0254867257,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00239.png
levelA_M0_fixedparam,0,0,240,36,0,4266,1.0000000000,0.0083682008,0.0165975104,0.9729729730,0.0083682008,0.0165936852,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00240.png
levelA_M0_fixedparam,0,0,241,9,0,3059,1.0000000000,0.0029335072,0.0058498538,0.9000000000,0.0029335072,0.0058479532,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00241.png
levelA_M0_fixedparam,0,0,242,12,0,2031,1.0000000000,0.0058737151,0.0116788321,0.9230769231,0.0058737151,0.0116731518,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00242.png
levelA_M0_fixedparam,0,0,243,70,0,3056,1.0000000000,0.0223928343,0.0438047559,0.9859154930,0.0223928343,0.0437910541,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00243.png
levelA_M0_fixedparam,0,0,244,3,0,2255,1.0000000000,0.0013286094,0.0026536931,0.7500000000,0.0013286094,0.0026525199,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00244.png
levelA_M0_fixedparam,0,0,245,5,0,2158,1.0000000000,0.0023116043,0.0046125461,0.8333333333,0.0023116043,0.0046104195,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00245.png
levelA_M0_fixedparam,0,0,246,0,1,1469,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0006802721,0.0013586957,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00246.png
levelA_M0_fixedparam,0,0,247,0,0,988,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0010111223,0.0020181635,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00247.png
levelA_M0_fixedparam,0,0,248,3,0,1863,1.0000000000,0.0016077170,0.0032102729,0.7500000000,0.0016077170,0.0032085561,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00248.png
levelA_M0_fixedparam,0,0,249,1,0,1413,1.0000000000,0.0007072136,0.0014134276,0.5000000000,0.0007072136,0.0014124294,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00249.png
levelA_M0_fixedparam,0,0,250,2,0,1908,1.0000000000,0.0010471204,0.0020920502,0.6666666667,0.0010471204,0.0020909566,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00250.png
levelA_M0_fixedparam,0,0,251,0,0,1380,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0007241130,0.0014461316,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00251.png
levelA_M0_fixedparam,0,0,252,5,0,3099,1.0000000000,0.0016108247,0.0032164683,0.8333333333,0.0016108247,0.0032154341,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00252.png
levelA_M0_fixedparam,0,0,253,0,0,1750,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0005711022,0.0011409013,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00253.png
levelA_M0_fixedparam,0,0,254,1,0,1688,1.0000000000,0.0005920663,0.0011834320,0.5000000000,0.0005920663,0.0011827321,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00254.png
levelA_M0_fixedparam,0,0,255,5,0,1923,1.0000000000,0.0025933610,0.0051733057,0.8333333333,0.0025933610,0.0051706308,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00255.png
levelA_M0_fixedparam,0,0,256,0,0,2012,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0004967710,0.0009925558,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00256.png
levelA_M0_fixedparam,0,0,257,25,0,2475,1.0000000000,0.0100000000,0.0198019802,0.9615384615,0.0100000000,0.0197941409,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00257.png
levelA_M0_fixedparam,0,0,258,44,0,2457,1.0000000000,0.0175929628,0.0345776031,0.9777777778,0.0175929628,0.0345640220,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00258.png
levelA_M0_fixedparam,0,0,259,9,4,2433,0.6923076923,0.0036855037,0.0073319756,0.6923076923,0.0036855037,0.0073319756,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00259.png
levelA_M0_fixedparam,0,0,260,63,0,1447,1.0000000000,0.0417218543,0.0801017165,0.9843750000,0.0417218543,0.0800508259,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00260.png
levelA_M0_fixedparam,0,0,261,2,0,953,1.0000000000,0.0020942408,0.0041797283,0.6666666667,0.0020942408,0.0041753653,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00261.png
levelA_M0_fixedparam,0,0,262,26,0,2383,1.0000000000,0.0107928601,0.0213552361,0.9629629630,0.0107928601,0.0213464696,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00262.png
levelA_M0_fixedparam,0,0,263,12,0,1449,1.0000000000,0.0082135524,0.0162932790,0.9230769231,0.0082135524,0.0162822252,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00263.png
levelA_M0_fixedparam,0,0,264,3,5,1651,0.3750000000,0.0018137848,0.0036101083,0.3750000000,0.0018137848,0.0036101083,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00264.png
levelA_M0_fixedparam,0,0,265,71,2,2753,0.9726027397,0.0251416431,0.0490162237,0.9726027397,0.0251416431,0.0490162237,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00265.png
levelA_M0_fixedparam,0,0,266,4,0,3570,1.0000000000,0.0011191942,0.0022358860,0.8000000000,0.0011191942,0.0022352612,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00266.png
levelA_M0_fixedparam,0,0,267,6,0,1612,1.0000000000,0.0037082818,0.0073891626,0.8571428571,0.0037082818,0.0073846154,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00267.png
levelA_M0_fixedparam,0,0,268,0,0,2195,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0004553734,0.0009099181,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00268.png
levelA_M0_fixedparam,0,0,269,6,3,1703,0.6666666667,0.0035108250,0.0069848661,0.6666666667,0.0035108250,0.0069848661,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00269.png
levelA_M0_fixedparam,0,0,270,4,3,3358,0.5714285714,0.0011897680,0.0023745919,0.5714285714,0.0011897680,0.0023745919,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00270.png
levelA_M0_fixedparam,0,0,271,0,0,1416,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0007057163,0.0014094433,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00271.png
levelA_M0_fixedparam,0,0,272,6,9,1010,0.4000000000,0.0059055118,0.0116391853,0.4000000000,0.0059055118,0.0116391853,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00272.png
levelA_M0_fixedparam,0,0,273,0,0,1697,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0005889282,0.0011764706,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00273.png
levelA_M0_fixedparam,0,0,274,0,0,2064,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0004842615,0.0009675859,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00274.png
levelA_M0_fixedparam,0,0,275,0,0,665,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0015015015,0.0029940120,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00275.png
levelA_M0_fixedparam,0,0,276,0,0,1417,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0007052186,0.0014084507,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00276.png
levelA_M0_fixedparam,0,0,277,0,0,784,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0012738854,0.0025412961,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00277.png
levelA_M0_fixedparam,0,0,278,5,3,1377,0.6250000000,0.0036179450,0.0071942446,0.6250000000,0.0036179450,0.0071942446,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00278.png
levelA_M0_fixedparam,0,0,279,1,0,914,1.0000000000,0.0010928962,0.0021834061,0.5000000000,0.0010928962,0.0021810251,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00279.png
levelA_M0_fixedparam,0,0,280,1,0,1361,1.0000000000,0.0007342144,0.0014673514,0.5000000000,0.0007342144,0.0014662757,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00280.png
levelA_M0_fixedparam,0,0,281,1,1,733,0.5000000000,0.0013623978,0.0027173913,0.5000000000,0.0013623978,0.0027173913,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00281.png
levelA_M0_fixedparam,0,0,282,16,0,1116,1.0000000000,0.0141342756,0.0278745645,0.9411764706,0.0141342756,0.0278503046,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00282.png
levelA_M0_fixedparam,0,0,283,0,0,7550,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001324328,0.0002647954,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00283.png
levelA_M0_fixedparam,0,0,284,0,0,9338,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001070778,0.0002141098,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00284.png
levelA_M0_fixedparam,0,0,285,0,0,8073,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001238543,0.0002476474,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00285.png
levelA_M0_fixedparam,0,0,286,0,0,22445,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000445514,0.0000890948,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00286.png
levelA_M0_fixedparam,0,0,287,0,0,2737,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0003652301,0.0007299270,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00287.png
levelA_M0_fixedparam,0,0,288,0,0,3701,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002701243,0.0005399568,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00288.png
levelA_M0_fixedparam,0,0,289,0,0,7549,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001324503,0.0002648305,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00289.png
levelA_M0_fixedparam,0,0,290,0,0,7637,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001309243,0.0002617801,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00290.png
levelA_M0_fixedparam,0,0,291,0,0,4702,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002126302,0.0004250797,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00291.png
levelA_M0_fixedparam,0,0,292,1,0,6962,1.0000000000,0.0001436163,0.0002871913,0.5000000000,0.0001436163,0.0002871500,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00292.png
levelA_M0_fixedparam,0,0,293,0,0,3465,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002885170,0.0005767013,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00293.png
levelA_M0_fixedparam,0,0,294,0,0,1453,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0006877579,0.0013736264,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00294.png
levelA_M0_fixedparam,0,0,295,0,0,2271,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0004401408,0.0008795075,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00295.png
levelA_M0_fixedparam,0,0,296,0,0,10975,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000911079,0.0001821825,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00296.png
levelA_M0_fixedparam,0,0,297,4,1,21377,0.8000000000,0.0001870820,0.0003740765,0.8000000000,0.0001870820,0.0003740765,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00297.png
levelA_M0_fixedparam,0,0,298,0,0,16528,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000604997,0.0001209848,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00298.png
levelA_M0_fixedparam,0,0,299,5,0,14365,1.0000000000,0.0003479471,0.0006956522,0.8333333333,0.0003479471,0.0006956038,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00299.png
levelA_M0_fixedparam,0,0,300,3,0,11442,1.0000000000,0.0002621232,0.0005241090,0.7500000000,0.0002621232,0.0005240632,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00300.png
levelA_M0_fixedparam,0,0,301,0,0,11546,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000866026,0.0001731752,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00301.png
levelA_M0_fixedparam,0,0,302,0,0,17820,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000561136,0.0001122146,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00302.png
levelA_M0_fixedparam,0,0,303,0,0,9013,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001109385,0.0002218279,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00303.png
levelA_M0_fixedparam,0,0,304,0,0,12319,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000811688,0.0001623113,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00304.png
levelA_M0_fixedparam,0,0,305,0,0,7849,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0001273885,0.0002547122,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00305.png
levelA_M0_fixedparam,0,0,306,5,1,15260,0.8333333333,0.0003275467,0.0006548360,0.8333333333,0.0003275467,0.0006548360,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00306.png
levelA_M0_fixedparam,0,0,307,3,0,8867,1.0000000000,0.0003382187,0.0006762087,0.7500000000,0.0003382187,0.0006761325,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00307.png
levelA_M0_fixedparam,0,0,308,0,0,10129,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000987167,0.0001973944,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00308.png
levelA_M0_fixedparam,0,0,309,0,0,4569,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002188184,0.0004374453,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00309.png
levelA_M0_fixedparam,0,0,310,0,0,13056,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000765873,0.0001531511,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00310.png
levelA_M0_fixedparam,0,0,311,1,0,9057,1.0000000000,0.0001103996,0.0002207749,0.5000000000,0.0001103996,0.0002207506,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00311.png
levelA_M0_fixedparam,0,0,312,0,0,3340,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0002993116,0.0005982650,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/primary200/resImgs/levelA_M0_fixedparam_primary200_crack_00312.png
