run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
levelA_M1_fixedparam,0,0,113,1252,196192,90,0.0063410385,0.9329359165,0.0125964605,0.0063410385,0.9329359165,0.0125964605,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00113.png
levelA_M1_fixedparam,0,0,114,573,195346,766,0.0029246781,0.4279312920,0.0058096503,0.0029246781,0.4279312920,0.0058096503,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00114.png
levelA_M1_fixedparam,0,0,115,1323,194314,480,0.0067625245,0.7337770383,0.0134015397,0.0067625245,0.7337770383,0.0134015397,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00115.png
levelA_M1_fixedparam,0,0,116,1288,196766,0,0.0065032769,1.0000000000,0.0129225151,0.0065032769,0.9992242048,0.0129224502,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00116.png
levelA_M1_fixedparam,0,0,117,1493,195311,281,0.0075862279,0.8416009019,0.0150369124,0.0075862279,0.8416009019,0.0150369124,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00117.png
levelA_M1_fixedparam,0,0,118,1036,197237,48,0.0052251189,0.9557195572,0.0103934148,0.0052251189,0.9557195572,0.0103934148,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00118.png
levelA_M1_fixedparam,0,0,119,9730,34698,5993,0.2190060322,0.6188386440,0.3235191435,0.2190060322,0.6188386440,0.3235191435,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00119.png
levelA_M1_fixedparam,0,0,120,886,34762,416,0.0248541293,0.6804915515,0.0479566982,0.0248541293,0.6804915515,0.0479566982,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00120.png
levelA_M1_fixedparam,0,0,121,6786,41968,6476,0.1391885794,0.5116875283,0.2188467492,0.1391885794,0.5116875283,0.2188467492,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00121.png
levelA_M1_fixedparam,0,0,122,9254,37360,4736,0.1985240486,0.6614724803,0.3053923833,0.1985240486,0.6614724803,0.3053923833,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00122.png
levelA_M1_fixedparam,0,0,123,6868,33999,5300,0.1680573568,0.5644312952,0.2589987744,0.1680573568,0.5644312952,0.2589987744,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00123.png
levelA_M1_fixedparam,0,0,124,1036,35775,1537,0.0281437614,0.4026428294,0.0526101970,0.0281437614,0.4026428294,0.0526101970,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00124.png
levelA_M1_fixedparam,0,0,125,5544,186625,3900,0.0288496063,0.5870393901,0.0549964536,0.0288496063,0.5870393901,0.0549964536,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00125.png
